server,peer,combination,delay,chaincode,payload,send rate,max lat,min lat,avg lat,TPS,link1,link2,link3,link4,link5,link6,link7,server1,server2,server3,server4,server5,server6,server7,server8
6,9,111231,1.50.100.250.350,Create,1000,774.9,1.34,0.06,0.29,518.9,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.100.250.350,Create,4000,776.4,2.0,0.07,0.32,446.5,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.100.250.350,Create,7000,782.2,4.75,0.08,0.49,303.1,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.100.250.350,Create,10000,437.3,5.55,0.05,0.73,261.3,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.100.250.350,Create,13000,345.6,5.41,0.06,0.71,201.2,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.100.250.350,Create,16000,349.4,8.98,0.06,0.79,180.1,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.100.250.350,Create,19000,328.9,6.68,0.05,0.39,213.0,1,50,100,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,100,784.3,1.77,0.05,0.34,480.7,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,1000,774.6,1.3,0.06,0.35,560.2,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,4000,776.4,2.22,0.07,0.36,445.4,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,7000,784.6,4.11,0.08,0.5,302.8,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,10000,562.6,4.48,0.08,0.61,319.1,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,13000,296.9,5.83,0.06,0.61,192.8,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,16000,330.8,9.53,0.06,0.6,172.5,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.100.200.250.350,Create,19000,395.4,9.02,0.06,1.11,173.8,1,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,100,787.1,1.32,0.05,0.33,551.9,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,1000,774.3,1.24,0.06,0.34,592.9,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,4000,784.3,1.57,0.06,0.35,508.5,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,7000,779.1,3.41,0.07,0.53,358.4,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,10000,603.5,10.33,0.1,1.02,174.9,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,13000,292.4,5.4,0.05,0.47,173.9,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,16000,331.3,7.26,0.07,0.87,190.5,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,1.50.200.250.350,Create,19000,229.1,7.41,0.06,0.91,165.5,1,50,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,100,792.4,1.34,0.06,0.36,550.4,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,1000,771.0,1.59,0.06,0.33,516.1,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,4000,775.2,1.58,0.07,0.36,511.6,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,7000,770.4,2.08,0.08,0.58,457.7,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,10000,775.8,9.94,0.13,1.33,182.8,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,13000,198.5,6.82,0.06,0.7,193.7,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,16000,295.9,9.49,0.06,0.87,172.7,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111231,50.100.200.250.350,Create,19000,334.9,9.32,0.08,0.93,177.5,50,100,200,250,350,0,0,1,1,1,2,3,1,0,0
6,9,111312,1.50.100.200.250,Create,100,788.3,0.82,0.05,0.24,624.4,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,1000,775.5,0.76,0.05,0.22,696.4,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,4000,777.0,0.59,0.07,0.19,720.7,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,7000,784.9,0.74,0.09,0.36,697.1,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,10000,777.6,0.95,0.11,0.67,579.0,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,13000,397.2,0.67,0.06,0.12,374.5,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,16000,394.0,0.78,0.07,0.21,376.8,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.250,Create,19000,394.6,0.71,0.07,0.37,371.9,1,50,100,200,250,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,100,565.0,5.3,0.05,0.3,231.3,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,1000,775.8,2.93,0.06,0.32,377.1,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,4000,774.6,2.36,0.07,0.31,405.6,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,7000,784.9,7.53,0.11,0.61,217.9,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,10000,567.2,2.3,0.07,0.51,454.9,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,13000,396.3,2.0,0.06,0.28,299.9,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,16000,395.2,11.47,0.07,0.79,149.7,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.200.350,Create,19000,328.8,12.01,0.06,0.77,158.7,1,50,100,200,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,100,789.6,0.92,0.05,0.28,618.8,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,1000,772.2,1.4,0.06,0.29,504.4,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,4000,769.2,0.93,0.07,0.3,613.7,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,7000,559.4,2.61,0.08,0.36,401.5,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,10000,735.6,8.17,0.09,0.75,197.6,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,13000,333.1,10.2,0.06,0.69,180.1,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,16000,347.5,10.41,0.1,0.97,166.4,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.100.250.350,Create,19000,395.0,10.27,0.07,0.72,169.1,1,50,100,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,100,792.7,1.44,0.05,0.34,586.5,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,1000,774.9,2.79,0.05,0.34,383.2,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,4000,775.5,2.05,0.07,0.35,448.7,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,7000,620.7,3.33,0.08,0.44,312.5,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,10000,563.1,9.66,0.08,0.95,175.3,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,13000,329.3,6.15,0.05,0.59,196.3,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,16000,300.1,5.49,0.06,0.51,244.3,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.50.200.250.350,Create,19000,284.6,8.16,0.06,0.84,170.6,1,50,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,100,785.9,1.17,0.05,0.34,596.1,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,1000,768.3,1.17,0.06,0.34,597.6,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,4000,778.5,1.49,0.08,0.36,500.9,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,7000,778.8,8.64,0.08,0.52,207.7,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,10000,763.9,8.32,0.12,0.99,204.0,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,13000,96.4,22.18,0.07,1.28,88.1,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,16000,331.0,8.15,0.06,0.88,160.8,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,1.100.200.250.350,Create,19000,356.3,10.78,0.06,1.14,162.1,1,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,100,777.6,1.1,0.06,0.35,585.8,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,1000,767.8,1.31,0.06,0.34,589.6,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,4000,774.9,2.37,0.07,0.37,411.7,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,7000,565.6,4.07,0.07,0.54,273.9,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,10000,436.7,6.08,0.06,0.73,276.2,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,13000,331.8,2.19,0.07,0.47,301.4,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,16000,330.1,11.24,0.06,1.06,150.7,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111312,50.100.200.250.350,Create,19000,393.9,13.5,0.09,1.25,136.3,50,100,200,250,350,0,0,1,1,1,3,1,2,0,0
6,9,111321,1.50.100.200.250,Create,100,788.6,0.83,0.05,0.24,632.3,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,1000,763.4,0.9,0.06,0.24,661.4,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,4000,772.5,1.09,0.07,0.24,603.7,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,7000,773.4,1.33,0.09,0.46,526.9,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,10000,757.6,2.63,0.08,0.76,455.1,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,13000,398.0,4.47,0.06,0.46,245.6,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,16000,395.5,8.9,0.06,0.74,199.5,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.250,Create,19000,395.3,9.34,0.05,2.01,172.3,1,50,100,200,250,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,100,788.0,2.22,0.05,0.27,426.0,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,1000,774.6,1.39,0.06,0.28,520.4,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,4000,772.8,0.96,0.08,0.29,601.0,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,7000,778.2,3.08,0.09,0.41,399.8,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,10000,779.1,4.83,0.1,0.73,332.9,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,13000,318.3,2.87,0.07,0.35,284.3,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,16000,327.7,4.68,0.06,0.49,243.2,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.250.350,Create,19000,395.0,2.64,0.11,0.82,308.9,1,50,100,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,100,785.5,1.9,0.05,0.27,470.9,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,1000,773.7,0.83,0.05,0.26,649.6,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,4000,782.2,1.15,0.07,0.29,603.1,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,7000,774.6,2.23,0.1,0.38,433.7,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,10000,725.4,1.99,0.1,0.71,464.0,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,13000,320.0,2.44,0.06,0.28,281.6,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,16000,331.8,9.06,0.06,0.53,207.8,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.100.200.350,Create,19000,395.5,6.0,0.1,0.7,226.9,1,50,100,200,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,100,789.0,1.33,0.05,0.32,595.1,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,1000,772.5,1.04,0.06,0.31,626.4,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,4000,780.9,1.96,0.08,0.33,457.0,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,7000,375.9,2.92,0.05,0.46,281.7,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,10000,493.2,4.92,0.06,0.63,240.2,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,13000,393.2,5.35,0.06,0.58,236.7,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,16000,303.2,6.69,0.07,0.65,211.0,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.50.200.250.350,Create,19000,300.7,7.54,0.06,0.93,204.4,1,50,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,100,785.5,1.54,0.05,0.33,513.6,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,1000,770.4,1.53,0.05,0.32,514.0,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,4000,778.2,1.36,0.07,0.34,513.2,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,7000,554.9,3.96,0.05,0.39,275.4,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,10000,782.2,2.9,0.09,0.79,400.3,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,13000,329.7,2.99,0.06,0.47,258.5,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,16000,394.6,8.82,0.07,0.82,194.7,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,1.100.200.250.350,Create,19000,295.7,6.39,0.07,0.7,184.9,1,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,100,788.3,1.46,0.06,0.34,596.7,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,1000,773.7,1.3,0.06,0.33,599.5,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,4000,777.6,1.4,0.07,0.36,511.4,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,7000,762.2,2.12,0.1,0.56,512.4,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,10000,253.9,5.22,0.06,0.71,245.9,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,13000,332.6,5.57,0.06,0.59,225.3,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,16000,393.2,7.69,0.1,1.69,181.6,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111321,50.100.200.250.350,Create,19000,329.4,7.6,0.06,0.93,185.1,50,100,200,250,350,0,0,1,1,1,3,2,1,0,0
6,9,111411,1.50.100.200.250,Create,100,788.6,0.82,0.05,0.22,632.3,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,1000,780.3,0.65,0.05,0.21,702.7,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,4000,764.8,0.91,0.07,0.19,601.3,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,7000,779.7,0.67,0.1,0.29,724.9,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,10000,775.2,0.92,0.09,0.63,583.6,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,13000,392.8,0.7,0.06,0.12,373.9,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,16000,397.2,0.76,0.07,0.21,374.6,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.250,Create,19000,387.2,0.72,0.07,0.33,367.2,1,50,100,200,250,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,100,779.1,2.34,0.05,0.31,446.7,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,1000,778.8,0.72,0.06,0.25,670.7,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,4000,775.5,3.6,0.07,0.36,357.5,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,7000,779.4,1.12,0.1,0.46,610.9,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,10000,514.8,6.21,0.08,0.56,288.7,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,13000,348.5,7.1,0.06,0.43,181.7,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,16000,394.6,4.83,0.06,0.44,236.6,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.200.350,Create,19000,329.7,2.84,0.07,0.39,263.5,1,50,100,200,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,100,782.5,0.93,0.05,0.25,622.5,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,1000,773.1,0.83,0.05,0.26,647.0,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,4000,774.6,0.96,0.07,0.29,611.6,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,7000,572.9,1.22,0.05,0.3,458.5,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,10000,434.7,3.22,0.08,0.43,365.7,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,13000,372.9,2.3,0.06,0.36,308.6,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,16000,293.2,5.64,0.06,0.35,258.3,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.100.250.350,Create,19000,394.5,4.76,0.09,0.65,237.7,1,50,100,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,100,786.8,2.2,0.05,0.36,431.2,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,1000,763.1,1.74,0.06,0.33,495.0,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,4000,776.1,1.59,0.07,0.35,512.2,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,7000,777.9,2.84,0.08,0.43,394.6,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,10000,439.6,4.24,0.06,0.65,248.8,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,13000,396.2,4.18,0.06,0.57,262.3,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,16000,286.7,6.26,0.06,0.58,248.4,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.50.200.250.350,Create,19000,302.4,6.69,0.06,0.69,237.0,1,50,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,100,778.2,2.12,0.05,0.33,480.3,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,1000,770.7,1.68,0.06,0.33,513.3,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,4000,781.6,2.11,0.07,0.36,442.5,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,7000,774.3,2.03,0.09,0.5,511.4,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,10000,476.5,4.58,0.05,0.67,253.6,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,13000,351.4,3.08,0.07,0.51,277.0,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,16000,394.7,7.31,0.07,0.88,225.2,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,1.100.200.250.350,Create,19000,330.5,5.89,0.06,0.75,228.6,1,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,100,783.4,2.98,0.05,0.37,378.7,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,1000,773.4,1.59,0.06,0.33,499.9,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,4000,774.3,1.59,0.07,0.39,486.3,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,7000,486.3,3.74,0.07,0.55,333.7,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,10000,629.9,4.13,0.09,1.06,357.5,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,13000,284.5,4.84,0.06,0.43,225.6,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,16000,329.6,8.94,0.07,0.69,211.4,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,111411,50.100.200.250.350,Create,19000,314.3,6.87,0.07,1.03,208.8,50,100,200,250,350,0,0,1,1,1,4,1,1,0,0
6,9,112113,1.50.100.200.250,Create,100,788.3,0.84,0.05,0.26,616.3,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,1000,775.5,1.28,0.05,0.25,530.2,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,4000,769.5,1.85,0.07,0.27,530.4,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,7000,775.2,3.27,0.07,0.36,405.2,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,10000,784.6,11.05,0.08,1.18,175.2,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,13000,398.1,9.9,0.06,0.91,186.8,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,16000,394.6,12.51,0.06,1.69,147.1,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.250,Create,19000,329.2,13.53,0.06,3.11,124.7,1,50,100,200,250,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,100,565.0,2.67,0.06,0.33,331.3,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,1000,772.8,2.97,0.06,0.32,377.8,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,4000,777.9,5.17,0.07,0.38,263.5,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,7000,570.1,8.05,0.07,0.54,206.1,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,10000,550.1,8.95,0.07,0.87,197.5,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,13000,285.0,1.95,0.06,0.23,268.1,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
6,9,112113,1.50.100.200.350,Create,16000,286.6,13.23,0.06,1.25,134.7,1,50,100,200,350,0,0,1,1,2,1,1,3,0,0
